5,3,3,0,20,45,67,74,82,78,75,72,69,69,69,68,68,68,69,69,69,68,68,67,67
5,3,3,0,20,65,65,65,65,66,65,64,64,64,64,63,63,62,62,61,61,60,59,58,57
5,3,3,0,20,57,58,58,59,60,61,62,64,65,67,67,68,68,69,68,68,67,67,66,66
5,3,3,0,20,66,67,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,64,65,65,65,64,64,64,64
5,3,3,0,20,64,65,64,64,64,65,65,65,64,64,64,65,64,64,64,64,64,65,65,65
5,3,3,0,20,65,66,65,65,64,65,65,65,65,65,64,64,62,61,60,60,60,60,60,60
5,3,3,0,20,62,64,65,66,66,67,67,68,68,69,68,68,67,67,67,67,67,67,69,71
5,3,3,0,20,76,67,56,45,34,24,22,26,36,47,64,81,78,75,72,69,69,69,69,69
5,3,3,0,20,69,70,69,69,68,67,67,67,66,65,65,66,65,65,64,64,64,64,64,64
5,3,3,0,20,63,63,62,62,61,60,59,58,57,57,58,60,61,62,64,66,66,67,68,69
5,3,3,0,20,69,69,68,68,68,68,67,67,66,66,65,65,65,66,66,66,65,65,65,65
5,3,3,0,20,66,65,64,64,65,66,66,66,65,65,65,65,64,64,64,64,64,65,65,65
5,3,3,0,20,64,64,65,64,64,65,64,64,64,65,65,65,65,65,64,64,64,64,64,64
5,3,3,0,20,64,64,64,65,65,65,65,65,65,65,65,65,64,64,64,65,65,66,65,65
5,3,3,0,20,63,61,60,59,59,59,59,60,61,62,63,65,66,67,67,68,68,69,68,68
5,3,3,0,20,67,67,67,67,66,67,70,74,75,76,76,73,71,69,67,65,63,60,58,55
5,3,3,0,20,67,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,66,68,68,68,68,68,68,68,67,67,65,65,64,64,64,64,64,65,65,65
5,3,3,0,20,64,65,65,65,65,65,65,65,65,66,63,60,60,60,60,60,60,61,62,63
5,3,3,0,20,65,67,67,68,68,69,68,68,67,68,68,68,67,67,68,70,73,76,71,67
5,3,3,0,20,45,23,26,29,45,61,70,80,82,79,74,69,68,68,68,68,68,69,69,69
5,3,3,0,20,68,68,67,66,65,64,64,65,65,65,65,65,64,64,63,63,63,63,62,62
5,3,3,0,20,60,59,58,58,57,57,57,58,58,59,61,64,65,67,67,68,68,69,69,69
5,3,3,0,20,68,68,67,67,66,66,66,67,66,66,65,66,66,66,65,65,64,65,65,65
5,3,3,0,20,65,65,65,66,65,65,64,64,64,65,64,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64,65,65,65
5,3,3,0,20,65,65,64,65,65,65,65,65,65,65,65,66,65,65,64,64,63,63,62,61
5,3,3,0,20,60,60,60,60,60,61,62,63,64,66,66,67,67,68,69,68,67,67,67,67
5,3,3,0,20,67,67,69,71,73,76,69,63,52,41,24,35,51,67,74,81,82,76,72,69
5,3,3,0,20,68,69,68,68,68,69,69,69,68,68,66,65,65,65,65,66,65,65,65,65
5,3,3,0,20,64,63,63,63,63,63,62,62,61,60,58,57,57,57,58,59,59,59,60,62
5,3,3,0,20,65,69,68,68,68,68,68,68,67,67,67,67,66,66,66,66,66,66,66,66
5,3,3,0,20,65,65,66,65,64,64,64,65,65,66,65,65,65,65,66,65,64,64,64,65
5,3,3,0,20,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65
5,3,3,0,20,64,64,64,64,64,65,64,64,64,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,64,63,62,61,60,60,59,60,60,61,62,63,64,65,66,67,67,68
5,3,3,0,20,68,69,68,67,67,67,67,68,67,67,71,76,70,64,52,41,32,23,26,30
5,3,3,0,20,55,80,81,75,72,69,68,69,69,69,68,69,69,69,68,68,67,67,66,66
5,3,3,0,20,65,65,65,65,64,64,64,64,63,63,63,63,62,62,61,60,59,59,58,57
5,3,3,0,20,58,59,59,60,61,62,64,67,67,68,68,69,68,68,67,67,67,68,67,67
5,3,3,0,20,67,67,66,65,65,65,65,66,65,65,65,66,65,65,65,66,65,65,64,64
5,3,3,0,20,64,65,65,65,64,64,64,64,64,65,64,64,64,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,64,64,64,64,64,65,65,65,64,64,64,65,65,66
5,3,3,0,20,65,65,65,66,65,65,64,64,64,65,63,62,61,61,60,60,59,59,59,60
5,3,3,0,20,62,64,65,66,66,67,67,68,68,69,67,67,67,67,67,68,70,73,74,76
5,3,3,0,20,58,41,32,24,23,30,44,59,69,79,82,73,71,69,69,69,68,67,67,68
5,3,3,0,20,68,69,68,67,67,67,66,65,64,64,65,66,65,65,64,64,64,64,63,63
5,3,3,0,20,62,62,60,59,58,57,57,57,57,58,60,62,64,66,67,68,68,69,68,68
5,3,3,0,20,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64
5,3,3,0,20,64,65,64,64,64,65,64,64,64,65,64,64,64,64,65,64,64,64,64,64
5,3,3,0,20,64,65,65,65,65,65,65,65,65,66,65,66,65,65,64,64,64,64,63,62
5,3,3,0,20,60,60,60,60,60,60,60,61,62,64,65,67,67,68,68,69,68,67,67,67
5,3,3,0,20,68,67,68,69,72,75,76,71,62,53,23,26,36,46,61,76,79,82,76,71
5,3,3,0,20,68,69,68,68,68,69,69,69,68,68,67,66,65,65,64,65,65,65,65,65
5,3,3,0,20,64,64,63,63,62,62,62,62,61,61,59,57,57,58,58,58,59,60,62,64
5,3,3,0,20,65,67,68,69,68,68,68,68,67,67,67,67,66,66,66,66,65,65,65,65
5,3,3,0,20,65,66,66,66,65,65,65,65,66,65,65,65,65,65,64,64,64,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,65
5,3,3,0,20,64,64,64,64,64,64,65,64,64,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,64,64,63,62,61,60,60,60,60,60,60,61,62,64,65,66,66,67
5,3,3,0,20,69,68,67,67,67,67,68,67,67,68,71,74,76,71,62,53,42,32,24,25
5,3,3,0,20,50,75,78,81,76,72,70,68,68,69,68,69,69,70,69,69,68,67,66,66
5,3,3,0,20,65,65,65,66,65,65,64,64,64,64,63,63,62,62,61,61,60,59,58,58
5,3,3,0,20,58,58,58,58,59,60,62,64,66,68,68,69,68,68,67,67,68,67,67,67
5,3,3,0,20,67,67,66,65,65,65,65,65,65,65,65,65,65,66,65,65,64,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,64,65,65,65,65,65,65,65
5,3,3,0,20,64,65,64,64,64,64,64,65,64,64,65,64,64,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,66,63,61,60,60,59,60,60,60,60,61
5,3,3,0,20,62,64,65,66,66,67,67,68,68,69,67,67,67,67,67,67,70,73,74,76
5,3,3,0,20,59,43,33,23,26,29,44,59,68,78,81,73,71,69,69,69,69,69,68,68
5,3,3,0,20,68,69,68,67,66,66,65,65,65,65,66,65,64,64,64,64,64,64,63,62
5,3,3,0,20,61,60,59,58,57,57,57,58,58,59,59,60,62,64,65,67,67,68,68,68
5,3,3,0,20,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,65,66
5,3,3,0,20,65,65,65,65,65,66,65,65,65,66,65,65,64,64,64,65,65,65,65,65
5,3,3,0,20,64,64,65,64,64,64,64,64,64,65,65,65,64,64,64,64,64,64,64,64
5,3,3,0,20,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,63,62
5,3,3,0,20,60,60,60,60,61,63,64,65,65,66,67,68,68,69,68,68,67,67,67,68
5,3,3,0,20,67,68,71,74,76,72,63,54,43,32,23,29,43,58,68,78,81,80,75,70
5,3,3,0,20,68,69,68,68,68,69,69,69,68,68,67,66,65,65,65,65,65,66,65,65
5,3,3,0,20,65,65,64,64,63,62,62,62,62,62,57,58,58,58,58,59,60,62,63,65
5,3,3,0,20,66,67,67,68,68,69,69,69,68,68,67,67,67,67,66,66,66,66,65,65
5,3,3,0,20,65,65,65,66,65,65,65,65,65,65,65,65,65,65,65,66,65,65,64,64
5,3,3,0,20,64,65,65,65,64,64,64,65,65,65,64,65,65,65,65,65,64,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,65,65,65,65,65
5,3,3,0,20,65,66,65,64,62,60,60,60,60,60,59,60,61,63,64,65,65,66,67,68
5,3,3,0,20,69,68,68,68,68,68,67,67,67,67,76,71,62,54,43,33,28,23,30,38
5,3,3,0,20,58,78,81,80,75,70,69,68,68,69,68,69,69,69,68,68,67,67,66,65
5,3,3,0,20,65,65,65,65,64,64,64,65,64,64,63,62,62,62,61,61,60,59,58,57
5,3,3,0,20,58,59,59,59,60,61,62,64,66,68,68,69,68,68,68,68,67,67,67,67
5,3,3,0,20,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,64,64,64,64,64,65,65,65,65,65,65,65,64,64,64,65,65,65,64,64
5,3,3,0,20,65,66,65,65,64,64,64,64,65,64,64,64,64,64,64,65,64,64,64,65
5,3,3,0,20,65,65,65,65,65,66,65,65,66,65,63,61,60,60,59,59,59,60,61,62
5,3,3,0,20,63,64,65,66,67,68,68,69,69,69,68,67,67,67,67,67,69,71,73,76
5,3,3,0,20,65,54,43,33,28,24,31,38,53,69,82,75,72,69,68,69,68,68,68,68
5,3,3,0,20,68,69,68,68,67,67,66,66,65,65,64,65,65,65,64,64,64,64,63,63
5,3,3,0,20,62,61,59,58,57,56,56,57,57,58,59,60,62,64,66,68,68,68,68,69
5,3,3,0,20,68,68,67,68,67,67,66,66,66,66,67,66,65,65,65,66,65,65,64,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,64,64,64,64,64,65,64,65,65,65,64,64,64,64,64,65,65,65
5,3,3,0,20,65,65,65,65,64,64,64,65,65,66,65,65,65,65,65,65,64,64,63,62
5,3,3,0,20,61,60,60,60,60,60,60,61,62,63,65,68,68,68,68,69,69,69,68,67
5,3,3,0,20,67,67,69,71,73,75,70,65,54,44,33,23,30,38,53,68,74,81,82,75
5,3,3,0,20,68,69,69,69,68,68,69,70,69,69,67,66,66,66,65,65,65,65,65,65
5,3,3,0,20,64,64,64,64,63,63,62,62,61,61,59,57,57,57,58,59,59,60,61,62
5,3,3,0,20,65,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,66,66,66,66
5,3,3,0,20,65,65,66,65,65,65,64,64,65,66,65,65,64,64,64,65,65,65,65,65
5,3,3,0,20,65,65,64,64,64,64,64,65,65,65,65,65,65,65,64,64,64,65,65,65
5,3,3,0,20,64,65,65,65,64,64,64,65,65,65,64,65,65,66,65,65,65,66,65,65
5,3,3,0,20,64,65,65,65,64,63,62,61,60,60,59,60,61,62,62,63,64,65,66,67
5,3,3,0,20,68,69,69,69,68,67,67,67,67,67,71,75,76,70,60,50,38,26,23,25
5,3,3,0,20,44,63,71,80,81,77,73,70,69,69,68,68,68,69,69,69,68,67,66,66
5,3,3,0,20,65,65,65,65,65,65,65,65,64,64,63,62,61,61,60,60,59,59,58,57
5,3,3,0,20,57,58,58,58,59,60,61,63,64,66,67,69,68,68,67,68,68,68,67,67
5,3,3,0,20,66,65,65,65,65,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,64,65,65,65,66,65,65,65,65,65,64,64,64,65,65,65,65,65
5,3,3,0,20,65,65,64,64,64,64,64,64,64,65,64,64,64,64,64,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,64,63,62,61,60,60,59,59,59,60
5,3,3,0,20,61,63,64,65,66,68,68,68,68,68,67,67,67,67,67,68,67,68,71,74
5,3,3,0,20,62,51,38,26,23,25,34,43,58,73,81,74,71,69,68,69,69,69,69,69
5,3,3,0,20,69,69,68,67,66,66,65,65,65,65,65,65,65,65,64,64,64,64,63,63
5,3,3,0,20,62,62,60,59,58,58,58,58,58,58,59,60,60,61,63,66,67,69,69,69
5,3,3,0,20,68,67,67,67,67,67,67,67,66,66,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,64,64,64,65,65,65,64,64,64,65,65,65
5,3,3,0,20,64,65,65,66,65,65,65,65,65,66,64,64,64,65,65,65,64,64,63,63
5,3,3,0,20,61,60,60,60,60,60,60,60,62,64,65,67,67,67,68,69,68,68,67,67
5,3,3,0,20,67,67,69,72,74,76,69,62,50,39,31,24,23,28,41,55,66,77,79,82
5,3,3,0,20,69,70,69,68,67,67,68,70,69,69,67,66,66,66,65,65,65,65,65,65
5,3,3,0,20,64,64,64,64,63,63,62,62,61,61,60,59,58,57,57,58,58,58,59,60
5,3,3,0,20,64,68,68,69,68,68,68,68,68,68,67,67,67,67,67,67,66,66,66,66
5,3,3,0,20,66,66,65,65,65,65,65,65,65,65,65,65,66,65,65,65,64,64,64,65
5,3,3,0,20,65,65,65,65,65,65,64,64,64,65,66,65,64,64,64,64,64,65,65,65
5,3,3,0,20,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,64,64,63,62,61,60,60,60,60,60,60,60,61,62,63,64,65,67
5,3,3,0,20,68,69,68,68,67,67,67,67,67,67,69,72,74,76,69,62,50,39,31,23
5,3,3,0,20,42,62,71,80,81,76,73,70,69,69,68,68,68,69,69,69,68,68,67,67
5,3,3,0,20,66,65,65,65,65,65,65,65,64,64,63,63,62,62,61,61,60,59,58,57
5,3,3,0,20,58,59,59,59,59,60,61,63,65,68,69,68,68,68,68,68,68,68,67,67
5,3,3,0,20,66,66,65,65,65,66,66,66,65,65,65,66,65,64,64,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,64,64,65,66,65,65,64,64,64,65,66,65
5,3,3,0,20,64,65,66,65,64,64,64,65,65,65,64,64,64,65,65,65,65,65,65,65
5,3,3,0,20,64,64,64,64,64,65,65,65,65,65,65,65,63,62,61,60,59,60,60,61
5,3,3,0,20,60,62,63,65,66,68,67,67,67,68,67,67,67,67,67,68,67,68,70,73
5,3,3,0,20,67,62,50,39,31,23,27,31,46,61,71,81,76,71,69,68,68,69,69,69
5,3,3,0,20,69,69,69,69,68,68,67,67,66,65,65,65,65,65,64,64,64,64,63,63
5,3,3,0,20,62,62,61,60,58,57,57,58,58,59,58,59,61,63,65,67,67,67,68,69
5,3,3,0,20,68,68,68,68,67,67,67,67,67,67,66,66,66,66,65,65,64,64,65,66
5,3,3,0,20,65,65,65,65,66,65,64,64,64,65,65,65,65,65,65,65,64,64,64,64
5,3,3,0,20,66,65,64,64,64,65,65,65,64,64,64,65,65,65,64,64,64,64,64,64
5,3,3,0,20,64,64,64,65,65,65,64,64,64,65,66,65,65,65,65,66,65,65,64,63
5,3,3,0,20,61,60,60,60,60,60,60,61,61,62,64,66,67,68,68,68,68,69,68,68
5,3,3,0,20,67,67,67,67,68,69,71,74,76,71,49,28,23,25,33,41,56,72,77,82
5,3,3,0,20,75,69,69,69,70,69,68,67,68,69,68,67,67,67,66,65,65,65,66,65
5,3,3,0,20,64,64,64,65,64,64,63,62,62,62,60,59,58,58,58,58,58,58,59,60
5,3,3,0,20,62,64,65,67,68,69,69,69,68,67,67,67,67,67,66,67,67,67,66,65
5,3,3,0,20,65,66,65,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,65,65,65,65,64,64,64,65,65,65,65,65,65,65,65,65,64,64
5,3,3,0,20,64,65,65,65,65,65,65,65,64,64,64,64,64,65,65,65,65,66,66,66
5,3,3,0,20,65,65,65,65,64,64,62,61,60,60,60,60,60,61,61,61,62,64,65,67
5,3,3,0,20,67,68,68,69,68,68,67,67,67,68,67,69,71,74,75,71,61,52,39,27
5,3,3,0,20,25,36,51,66,73,81,82,75,72,69,68,68,68,68,68,69,68,68,67,66
5,3,3,0,20,65,65,65,66,65,65,65,65,64,64,64,64,63,63,62,62,61,60,59,58
5,3,3,0,20,57,57,57,58,58,59,59,60,62,64,66,68,68,68,68,68,67,67,67,67
5,3,3,0,20,67,67,66,66,66,67,66,66,66,66,65,65,65,65,65,65,65,65,66,65
5,3,3,0,20,64,64,64,65,65,65,65,65,65,65,64,65,65,65,65,65,65,65,65,65
5,3,3,0,20,64,64,64,65,64,64,64,64,64,64,64,65,64,64,64,64,64,65,65,65
5,3,3,0,20,66,65,65,65,65,65,65,65,64,64,65,64,62,61,60,60,60,60,60,60
5,3,3,0,20,61,63,64,65,66,67,67,68,68,68,69,68,67,67,67,67,67,67,68,70
5,3,3,0,20,76,71,62,53,40,27,22,24,32,41,61,81,82,75,72,69,68,69,68,68
5,3,3,0,20,68,69,68,68,67,67,66,66,65,65,65,65,65,65,64,65,64,64,63,63
5,3,3,0,20,62,62,61,60,59,59,58,57,57,58,59,60,60,61,63,65,66,68,68,69
5,3,3,0,20,69,69,68,67,67,67,67,67,67,67,66,66,65,65,65,66,66,66,65,65
5,3,3,0,20,65,65,65,65,65,65,65,66,65,65,64,64,64,65,65,65,65,65,66,65
5,3,3,0,20,64,64,64,65,65,65,64,65,65,65,65,65,64,65,65,65,65,65,65,65
5,3,3,0,20,64,65,65,65,64,64,64,65,65,65,65,65,65,66,66,66,65,64,63,62
5,3,3,0,20,61,60,60,60,60,60,60,61,62,63,65,67,67,67,67,68,68,69,68,67
5,3,3,0,20,67,67,67,67,68,70,73,76,72,68,46,25,23,27,40,54,65,76,78,81
5,3,3,0,20,74,68,68,69,68,68,68,69,69,70,68,67,67,67,66,65,64,64,64,65
5,3,3,0,20,64,64,64,64,63,63,62,62,61,61,60,59,58,57,58,59,60,59,59,59
5,3,3,0,20,62,66,66,67,67,68,68,68,68,68,67,67,67,67,67,67,66,65,65,66
5,3,3,0,20,65,65,65,65,66,65,65,65,65,65,65,65,66,65,64,64,64,64,64,65
5,3,3,0,20,64,65,64,65,65,65,64,64,64,65,65,65,65,65,65,65,64,64,64,65
5,3,3,0,20,64,64,64,65,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,66,65,64,64,62,61,60,60,59,59,59,60,61,62,63,64,65,67
5,3,3,0,20,67,68,68,69,68,68,67,68,68,68,67,70,73,76,77,68,57,46,35,25
5,3,3,0,20,42,60,69,79,81,77,73,69,68,69,68,68,68,69,69,70,69,68,67,66
5,3,3,0,20,66,66,66,66,65,65,65,65,65,65,64,63,62,62,62,62,61,60,59,58
5,3,3,0,20,58,58,58,59,60,61,62,64,65,67,68,69,68,68,68,68,68,68,67,67
5,3,3,0,20,66,67,66,66,65,65,65,65,65,66,65,65,65,66,65,65,65,65,65,65
5,3,3,0,20,64,64,64,65,65,65,65,65,65,65,65,65,64,64,64,65,65,65,64,64
5,3,3,0,20,64,65,65,65,65,65,65,65,64,64,64,65,64,64,64,64,64,65,65,65
5,3,3,0,20,65,65,65,65,65,66,65,65,65,65,64,64,62,61,60,59,59,59,59,60
5,3,3,0,20,61,62,63,65,66,67,67,68,68,69,67,67,68,67,67,67,69,72,74,76
5,3,3,0,20,71,67,59,52,39,27,23,25,33,41,82,76,72,69,68,69,69,69,68,68
5,3,3,0,20,68,69,68,68,67,67,66,66,65,65,64,65,65,66,65,64,63,63,63,64
5,3,3,0,20,63,62,61,60,59,58,57,57,58,59,58,59,60,61,63,66,67,68,68,69
5,3,3,0,20,67,67,67,67,67,67,66,66,66,66,65,65,65,65,65,66,66,66,65,65
5,3,3,0,20,65,66,65,65,64,64,64,64,64,65,65,65,65,65,65,65,65,65,64,64
5,3,3,0,20,64,65,65,65,64,64,64,64,64,65,65,65,65,65,64,64,64,64,64,65
5,3,3,0,20,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,66,65,64,63,62
5,3,3,0,20,61,61,60,60,60,60,61,62,62,63,65,68,67,67,67,68,68,69,68,67
5,3,3,0,20,67,68,67,67,69,71,73,76,69,63,43,23,28,34,50,66,73,81,82,76
5,3,3,0,20,69,70,69,68,67,68,69,70,69,69,67,67,66,66,65,65,65,65,65,65
5,3,3,0,20,64,64,64,64,63,63,62,62,62,62,60,59,58,57,57,57,57,58,59,60
5,3,3,0,20,63,67,68,69,68,68,68,68,68,68,67,67,67,67,67,67,67,67,66,66
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,65,65,64,64
5,3,3,0,20,64,65,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,64,65,65,65,64,64,64,64,64,65,65,65,66,65,64,64,64,65,65,66
5,3,3,0,20,65,66,65,65,64,63,62,61,60,59,59,60,60,61,62,63,64,66,67,68
5,3,3,0,20,67,68,69,68,67,67,67,67,67,67,69,71,73,75,69,64,52,41,32,23
5,3,3,0,20,44,66,73,81,78,76,72,69,69,69,68,68,68,69,69,69,68,67,66,66
5,3,3,0,20,65,66,66,66,65,64,64,64,64,64,63,63,63,63,62,62,61,60,59,58
5,3,3,0,20,57,57,58,59,59,59,60,62,64,66,67,69,68,68,67,67,67,67,67,67
5,3,3,0,20,66,67,67,67,66,66,66,66,65,65,65,66,66,66,65,65,65,65,66,65
5,3,3,0,20,64,64,65,66,65,65,64,64,64,65,65,65,64,65,65,65,64,64,64,64
5,3,3,0,20,65,64,64,64,64,65,65,65,64,64,64,65,65,65,64,64,64,64,64,65
5,3,3,0,20,65,65,65,65,65,66,65,65,65,65,64,63,61,60,60,60,60,60,59,59
5,3,3,0,20,61,64,64,65,66,67,67,68,68,69,67,67,67,68,67,67,69,71,73,76
5,3,3,0,20,61,46,35,25,24,27,39,52,63,75,82,76,72,69,68,69,70,69,68,68
5,3,3,0,20,68,69,68,68,67,67,66,65,65,65,65,65,65,65,64,64,64,64,63,63
5,3,3,0,20,62,61,60,59,58,57,57,57,57,58,60,62,64,66,67,68,69,68,68,68
5,3,3,0,20,67,67,67,67,67,67,66,66,66,67,66,66,65,65,65,65,65,65,65,65
5,3,3,0,20,65,66,65,65,64,64,64,65,65,66,65,65,65,65,64,64,64,64,64,65
5,3,3,0,20,65,65,65,65,64,65,64,64,64,64,65,64,64,64,64,65,65,65,65,65
5,3,3,0,20,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,63,62
5,3,3,0,20,61,60,60,60,60,60,60,61,62,64,65,66,66,67,68,69,68,68,67,67
5,3,3,0,20,68,67,69,71,73,76,70,64,52,41,32,23,31,40,55,71,76,82,77,73
5,3,3,0,20,69,69,68,68,68,69,69,69,69,69,67,67,66,65,65,65,65,65,65,65
5,3,3,0,20,64,64,64,64,63,62,62,62,62,62,60,58,57,57,57,58,59,58,59,60
5,3,3,0,20,62,65,66,68,68,69,68,68,67,67,67,67,67,67,66,66,66,66,65,65
5,3,3,0,20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
5,3,3,0,20,65,65,64,65,65,65,65,65,65,65,65,65,64,64,64,64,64,65,65,65
5,3,3,0,20,64,64,64,64,64,64,64,65,64,65,65,65,65,65,65,66,66,66,65,64
5,3,3,0,20,65,66,65,64,63,62,61,61,60,60,59,60,60,61,62,63,64,66,66,67
5,3,3,0,20,68,69,68,68,67,67,67,68,67,66,69,73,76,74,66,59,48,37,29,22
5,3,3,0,20,46,71,76,81,77,73,71,69,69,69,68,69,69,70,69,69,68,67,66,66
5,3,3,0,20,65,65,65,65,65,65,64,64,64,64,63,63,62,62,61,61,60,59,58,58
5,3,3,0,20,58,59,59,59,59,60,61,63,65,67,67,68,68,68,68,68,68,68,67,67
5,3,3,0,20,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,64,64,64,65
5,3,3,0,20,65,65,65,65,65,65,65,65,66,65,64,64,64,64,65,64,64,65,65,65
5,3,3,0,20,64,65,65,65,65,65,65,65,64,64,64,65,65,65,64,64,64,65,65,65
5,3,3,0,20,65,66,65,65,64,64,65,66,65,65,63,62,61,61,60,60,59,59,59,60
5,3,3,0,20,62,64,64,65,66,67,67,68,68,69,68,68,67,68,67,67,67,68,71,74
5,3,3,0,20,61,48,36,25,23,26,39,52,63,75,81,76,72,69,69,69,68,68,68,68
5,3,3,0,20,70,69,68,67,67,67,66,65,65,65,65,66,65,64,64,64,64,64,63,63
5,3,3,0,20,62,62,61,60,58,57,57,57,57,57,58,60,61,63,65,67,68,69,68,68
5,3,3,0,20,68,68,68,68,67,67,67,67,67,67,65,65,65,66,66,66,65,65,65,65
5,3,3,0,20,65,65,65,65,64,64,64,65,65,65,65,65,65,65,65,65,65,65,64,64
5,3,3,0,20,64,65,66,65,64,64,64,65,65,65,64,64,64,65,65,65,64,65,65,65
